date,signal_id,model_id,direction,version,test_year,raw_value,pred_score,pred_probability_episode_match,probability_status,filter_status,threshold,threshold_probability,candidate_present,source_candidate_episode_id,raw_triggered,triggered,universe_size,valid_count,target_operational_match,target_operational_strict_match,target_legacy_window_20d_match,target_legacy_strict_match,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2024-03-21,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-03-22,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,25.308821494757574,25.308821494757574,0.2530882149475757,calibrated,selected,30.38072176117638,0.30380721761176377,True,ma20_breadth_reversal_top::top::ma_period_breadth_decomposition_v1_20120104_20260814::000070,True,False,1,1,False,False,False,False,,,,inactive,False,False,False,False,,2
2024-03-25,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-03-26,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-03-27,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-03-28,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-03-29,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-01,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-02,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-03,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-08,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-09,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-10,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-11,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-12,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-15,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-16,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-17,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-18,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-19,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-22,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-23,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-24,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-25,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-26,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-29,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-04-30,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-06,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-07,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-08,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-09,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-10,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-13,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-14,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,23.119211681403378,23.119211681403378,0.2311921168140338,calibrated,selected,30.38072176117638,0.30380721761176377,True,ma20_breadth_reversal_top::top::ma_period_breadth_decomposition_v1_20120104_20260814::000071,True,False,1,1,False,False,False,False,,,,inactive,False,False,False,False,,2
2024-05-15,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-16,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-17,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,23.842442100108187,23.842442100108187,0.23842442100108185,calibrated,selected,30.38072176117638,0.30380721761176377,True,ma20_breadth_reversal_top::top::ma_period_breadth_decomposition_v1_20120104_20260814::000072,True,False,1,1,True,True,True,True,,,,inactive,False,False,False,False,,2
2024-05-20,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-21,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-22,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-23,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-24,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-27,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-28,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-29,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-30,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-05-31,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-03,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-04,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-05,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-06,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-07,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-11,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-12,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-13,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-14,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-17,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-18,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-19,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-20,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-21,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-24,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-25,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-26,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-27,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-06-28,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-01,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-02,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-03,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-04,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-05,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-08,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-09,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-10,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-11,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-12,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-15,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-16,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-17,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-18,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-19,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-22,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-23,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-24,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-25,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-26,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-29,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-30,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-07-31,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-01,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-02,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-05,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-06,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-07,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-08,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-09,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-12,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-13,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-14,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-15,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-16,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-19,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-20,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-21,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-22,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-23,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-26,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-27,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-28,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-29,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2024-08-30,ma20_episode_ml_l2_logistic,l2_logistic,top,all_a_ma20_episode_match_walk_forward_v1,2024,0.0,,,calibrated,selected,30.38072176117638,0.30380721761176377,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
