region_id,lobe_id,index_id,index_name,event_type,scale,lobe_number,lobe_start,lobe_end,lobe_start_position,lobe_end_position,representative_date,representative_position,representative_price,relative_anchor_price,core_days,gap_from_previous_lobe,small_pivot_count,small_pivot_dates,label_version
csi300_medium_bottom_20150709,csi300_medium_bottom_20150709_lobe_01,csi300,沪深300,bottom,medium,1,2015-07-08,2015-07-09,2551,2552,2015-07-09,2552,3537.83,0.0,2,,1,2015-07-09,top_bottom_regions_v1
csi300_medium_top_20150713,csi300_medium_top_20150713_lobe_01,csi300,沪深300,top,medium,1,2015-07-13,2015-07-14,2554,2555,2015-07-13,2554,4278.16,0.0,2,,1,2015-07-13,top_bottom_regions_v1
csi300_medium_bottom_20150716,csi300_medium_bottom_20150716_lobe_01,csi300,沪深300,bottom,medium,1,2015-07-15,2015-07-16,2556,2557,2015-07-16,2557,3856.32,0.0,2,,1,2015-07-16,top_bottom_regions_v1
csi300_medium_top_20150724,csi300_medium_top_20150724_lobe_01,csi300,沪深300,top,medium,1,2015-07-23,2015-07-24,2562,2563,2015-07-24,2563,4299.65,0.0,2,,1,2015-07-24,top_bottom_regions_v1
csi300_medium_bottom_20150728,csi300_medium_bottom_20150728_lobe_01,csi300,沪深300,bottom,medium,1,2015-07-28,2015-07-28,2565,2565,2015-07-28,2565,3627.42,0.0,1,,1,2015-07-28,top_bottom_regions_v1
csi300_medium_top_20150814,csi300_medium_top_20150814_lobe_01,csi300,沪深300,top,medium,1,2015-08-10,2015-08-18,2574,2580,2015-08-14,2578,4113.16,0.0,7,,1,2015-08-14,top_bottom_regions_v1
csi300_medium_bottom_20150826,csi300_medium_bottom_20150826_lobe_01,csi300,沪深300,bottom,medium,1,2015-08-26,2015-08-26,2586,2586,2015-08-26,2586,2952.01,0.0,1,,1,2015-08-26,top_bottom_regions_v1
csi300_medium_top_20151109,csi300_medium_top_20151109_lobe_01,csi300,沪深300,top,medium,1,2015-11-09,2015-11-12,2632,2635,2015-11-09,2632,3891.77,0.0,4,,1,2015-11-09,top_bottom_regions_v1
csi300_medium_top_20151109,csi300_medium_top_20151109_lobe_02,csi300,沪深300,top,medium,2,2015-11-17,2015-11-17,2638,2638,2015-11-17,2638,3852.77,-0.010021147190096058,1,2,1,2015-11-17,top_bottom_regions_v1
csi300_medium_bottom_20151130,csi300_medium_bottom_20151130_lobe_01,csi300,沪深300,bottom,medium,1,2015-11-30,2015-11-30,2647,2647,2015-11-30,2647,3455.07,0.0,1,,1,2015-11-30,top_bottom_regions_v1
csi300_medium_top_20151223,csi300_medium_top_20151223_lobe_01,csi300,沪深300,top,medium,1,2015-12-21,2015-12-28,2662,2667,2015-12-23,2664,3926.69,0.0,6,,1,2015-12-23,top_bottom_regions_v1
csi300_medium_bottom_20160127,csi300_medium_bottom_20160127_lobe_01,csi300,沪深300,bottom,medium,1,2016-01-27,2016-02-02,2688,2692,2016-01-27,2688,2839.29,0.0,5,,1,2016-01-27,top_bottom_regions_v1
csi300_medium_top_20160222,csi300_medium_top_20160222_lobe_01,csi300,沪深300,top,medium,1,2016-02-17,2016-02-24,2698,2703,2016-02-22,2701,3128.21,0.0,6,,1,2016-02-22,top_bottom_regions_v1
csi300_medium_bottom_20160229,csi300_medium_bottom_20160229_lobe_01,csi300,沪深300,bottom,medium,1,2016-02-29,2016-03-01,2706,2707,2016-02-29,2706,2821.21,0.0,2,,1,2016-02-29,top_bottom_regions_v1
csi300_medium_top_20180126,csi300_medium_top_20180126_lobe_01,csi300,沪深300,top,medium,1,2018-01-19,2018-01-30,3172,3179,2018-01-26,3177,4403.34,0.0,8,,1,2018-01-26,top_bottom_regions_v1
csi300_medium_bottom_20180209,csi300_medium_bottom_20180209_lobe_01,csi300,沪深300,bottom,medium,1,2018-02-09,2018-02-12,3187,3188,2018-02-09,3187,3759.15,0.0,2,,1,2018-02-09,top_bottom_regions_v1
csi300_medium_top_20180312,csi300_medium_top_20180312_lobe_01,csi300,沪深300,top,medium,1,2018-03-01,2018-03-01,3196,3196,2018-03-01,3196,4061.03,-0.018963505518742374,1,,0,,top_bottom_regions_v1
csi300_medium_top_20180312,csi300_medium_top_20180312_lobe_02,csi300,沪深300,top,medium,2,2018-03-06,2018-03-22,3199,3211,2018-03-12,3203,4139.53,0.0,13,2,1,2018-03-12,top_bottom_regions_v1
csi300_medium_bottom_20180706,csi300_medium_bottom_20180706_lobe_01,csi300,沪深300,bottom,medium,1,2018-07-03,2018-07-06,3279,3282,2018-07-06,3282,3295.73,0.0,4,,1,2018-07-06,top_bottom_regions_v1
csi300_medium_top_20180724,csi300_medium_top_20180724_lobe_01,csi300,沪深300,top,medium,1,2018-07-23,2018-08-01,3293,3300,2018-07-24,3294,3596.51,0.0,8,,1,2018-07-24,top_bottom_regions_v1
csi300_medium_bottom_20181019,csi300_medium_bottom_20181019_lobe_01,csi300,沪深300,bottom,medium,1,2018-10-17,2018-10-19,3349,3351,2018-10-19,3351,3009.5,0.0,3,,1,2018-10-19,top_bottom_regions_v1
csi300_medium_top_20181022,csi300_medium_top_20181022_lobe_01,csi300,沪深300,top,medium,1,2018-10-22,2018-10-24,3352,3354,2018-10-22,3352,3297.38,0.0,3,,1,2018-10-22,top_bottom_regions_v1
csi300_medium_top_20181022,csi300_medium_top_20181022_lobe_02,csi300,沪深300,top,medium,2,2018-11-02,2018-11-08,3361,3365,2018-11-02,3361,3290.25,-0.00216232281387041,5,6,0,,top_bottom_regions_v1
csi300_medium_top_20181022,csi300_medium_top_20181022_lobe_03,csi300,沪深300,top,medium,3,2018-11-13,2018-11-19,3368,3372,2018-11-19,3372,3294.6,-0.0008430936076522233,5,2,1,2018-11-19,top_bottom_regions_v1
csi300_medium_bottom_20190104,csi300_medium_bottom_20190104_lobe_01,csi300,沪深300,bottom,medium,1,2018-12-25,2019-01-04,3398,3404,2019-01-04,3404,2935.83,0.0,7,,1,2019-01-04,top_bottom_regions_v1
csi300_medium_top_20190422,csi300_medium_top_20190422_lobe_01,csi300,沪深300,top,medium,1,2019-04-04,2019-04-11,3463,3467,2019-04-08,3464,4122.6,-0.0008458371000147347,5,,0,,top_bottom_regions_v1
csi300_medium_top_20190422,csi300_medium_top_20190422_lobe_02,csi300,沪深300,top,medium,2,2019-04-15,2019-04-24,3469,3476,2019-04-22,3474,4126.09,0.0,8,1,1,2019-04-22,top_bottom_regions_v1
csi300_medium_bottom_20190527,csi300_medium_bottom_20190527_lobe_01,csi300,沪深300,bottom,medium,1,2019-05-14,2019-05-14,3487,3487,2019-05-14,3487,3630.44,0.02085899231214805,1,,0,,top_bottom_regions_v1
csi300_medium_bottom_20190527,csi300_medium_bottom_20190527_lobe_02,csi300,沪深300,bottom,medium,2,2019-05-20,2019-05-28,3491,3497,2019-05-27,3496,3556.26,0.0,7,3,1,2019-05-27,top_bottom_regions_v1
csi300_medium_bottom_20190527,csi300_medium_bottom_20190527_lobe_03,csi300,沪深300,bottom,medium,3,2019-05-30,2019-06-11,3499,3506,2019-06-06,3504,3557.02,0.00021370765916994827,8,1,0,,top_bottom_regions_v1
csi300_medium_top_20190702,csi300_medium_top_20190702_lobe_01,csi300,沪深300,top,medium,1,2019-06-21,2019-06-21,3514,3514,2019-06-21,3514,3856.09,-0.021900198608472365,1,,0,,top_bottom_regions_v1
csi300_medium_top_20190702,csi300_medium_top_20190702_lobe_02,csi300,沪深300,top,medium,2,2019-06-27,2019-06-27,3518,3518,2019-06-27,3518,3854.08,-0.022410036449600823,1,3,0,,top_bottom_regions_v1
csi300_medium_top_20190702,csi300_medium_top_20190702_lobe_03,csi300,沪深300,top,medium,3,2019-07-01,2019-07-08,3520,3525,2019-07-02,3521,3942.43,0.0,6,1,1,2019-07-02,top_bottom_regions_v1
csi300_medium_bottom_20190806,csi300_medium_bottom_20190806_lobe_01,csi300,沪深300,bottom,medium,1,2019-08-06,2019-08-12,3546,3550,2019-08-06,3546,3575.86,0.0,5,,1,2019-08-06,top_bottom_regions_v1
csi300_medium_bottom_20190806,csi300_medium_bottom_20190806_lobe_02,csi300,沪深300,bottom,medium,2,2019-08-15,2019-08-15,3553,3553,2019-08-15,3553,3612.11,0.010137421487418363,1,2,0,,top_bottom_regions_v1
csi300_medium_top_20200114,csi300_medium_top_20200114_lobe_01,csi300,沪深300,top,medium,1,2020-01-02,2020-01-20,3646,3658,2020-01-14,3654,4223.51,0.0,13,,1,2020-01-14,top_bottom_regions_v1
csi300_medium_bottom_20200203,csi300_medium_bottom_20200203_lobe_01,csi300,沪深300,bottom,medium,1,2020-02-03,2020-02-04,3662,3663,2020-02-03,3662,3639.91,0.0,2,,1,2020-02-03,top_bottom_regions_v1
csi300_medium_top_20200305,csi300_medium_top_20200305_lobe_01,csi300,沪深300,top,medium,1,2020-02-20,2020-02-26,3675,3679,2020-02-21,3676,4184.44,-0.0074504548311730145,5,,1,2020-02-21,top_bottom_regions_v1
csi300_medium_top_20200305,csi300_medium_top_20200305_lobe_02,csi300,沪深300,top,medium,2,2020-03-03,2020-03-03,3683,3683,2020-03-03,3683,4147.65,-0.016177046147277663,1,3,0,,top_bottom_regions_v1
csi300_medium_top_20200305,csi300_medium_top_20200305_lobe_03,csi300,沪深300,top,medium,3,2020-03-05,2020-03-06,3685,3686,2020-03-05,3685,4215.85,0.0,2,1,1,2020-03-05,top_bottom_regions_v1
csi300_medium_bottom_20200319,csi300_medium_bottom_20200319_lobe_01,csi300,沪深300,bottom,medium,1,2020-03-19,2020-03-19,3695,3695,2020-03-19,3695,3503.19,0.0,1,,1,2020-03-19,top_bottom_regions_v1
csi300_medium_bottom_20200319,csi300_medium_bottom_20200319_lobe_02,csi300,沪深300,bottom,medium,2,2020-03-23,2020-03-24,3697,3698,2020-03-23,3697,3523.79,0.005880354762373585,2,1,0,,top_bottom_regions_v1
csi300_medium_top_20210218,csi300_medium_top_20210218_lobe_01,csi300,沪深300,top,medium,1,2021-02-10,2021-02-18,3916,3917,2021-02-18,3917,5930.91,0.0,2,,1,2021-02-18,top_bottom_regions_v1
csi300_medium_bottom_20210325,csi300_medium_bottom_20210325_lobe_01,csi300,沪深300,bottom,medium,1,2021-03-09,2021-03-10,3930,3931,2021-03-09,3930,4917.91,0.007013182735898793,2,,1,2021-03-09,top_bottom_regions_v1
csi300_medium_bottom_20210325,csi300_medium_bottom_20210325_lobe_02,csi300,沪深300,bottom,medium,2,2021-03-15,2021-03-15,3934,3934,2021-03-15,3934,4992.4,0.02226608731975599,1,2,0,,top_bottom_regions_v1
csi300_medium_bottom_20210325,csi300_medium_bottom_20210325_lobe_03,csi300,沪深300,bottom,medium,3,2021-03-19,2021-03-19,3938,3938,2021-03-19,3938,4980.76,0.019882629011847675,1,3,0,,top_bottom_regions_v1
csi300_medium_bottom_20210325,csi300_medium_bottom_20210325_lobe_04,csi300,沪深300,bottom,medium,4,2021-03-23,2021-03-26,3940,3943,2021-03-25,3942,4883.66,0.0,4,1,1,2021-03-25,top_bottom_regions_v1
csi300_medium_bottom_20210325,csi300_medium_bottom_20210325_lobe_05,csi300,沪深300,bottom,medium,5,2021-04-12,2021-04-19,3953,3958,2021-04-15,3956,4900.3,0.0034072806051199667,6,9,1,2021-04-15,top_bottom_regions_v1
csi300_medium_top_20210527,csi300_medium_top_20210527_lobe_01,csi300,沪深300,top,medium,1,2021-05-25,2021-06-08,3981,3991,2021-05-27,3983,5378.48,0.0,11,,1,2021-05-27,top_bottom_regions_v1
csi300_medium_top_20210527,csi300_medium_top_20210527_lobe_02,csi300,沪深300,top,medium,2,2021-06-10,2021-06-11,3993,3994,2021-06-10,3993,5299.53,-0.014678868379170318,2,1,0,,top_bottom_regions_v1
csi300_medium_bottom_20210728,csi300_medium_bottom_20210728_lobe_01,csi300,沪深300,bottom,medium,1,2021-07-27,2021-07-28,4025,4026,2021-07-28,4026,4663.9,0.0,2,,1,2021-07-28,top_bottom_regions_v1
csi300_medium_bottom_20210728,csi300_medium_bottom_20210728_lobe_02,csi300,沪深300,bottom,medium,2,2021-07-30,2021-08-02,4028,4029,2021-07-30,4028,4761.04,0.02082806235125112,2,1,0,,top_bottom_regions_v1
csi300_medium_top_20211213,csi300_medium_top_20211213_lobe_01,csi300,沪深300,top,medium,1,2021-12-09,2021-12-16,4115,4120,2021-12-13,4117,5143.84,0.0,6,,1,2021-12-13,top_bottom_regions_v1
csi300_medium_bottom_20220316,csi300_medium_bottom_20220316_lobe_01,csi300,沪深300,bottom,medium,1,2022-03-15,2022-03-16,4177,4178,2022-03-16,4178,3942.86,0.0,2,,1,2022-03-16,top_bottom_regions_v1
csi300_medium_top_20220317,csi300_medium_top_20220317_lobe_01,csi300,沪深300,top,medium,1,2022-03-17,2022-03-25,4179,4185,2022-03-17,4179,4302.74,0.0,7,,1,2022-03-17,top_bottom_regions_v1
csi300_medium_top_20220317,csi300_medium_top_20220317_lobe_02,csi300,沪深300,top,medium,2,2022-03-30,2022-04-07,4188,4192,2022-04-01,4190,4290.67,-0.0028051892515000842,5,2,1,2022-04-01,top_bottom_regions_v1
csi300_medium_bottom_20220427,csi300_medium_bottom_20220427_lobe_01,csi300,沪深300,bottom,medium,1,2022-04-25,2022-04-27,4204,4206,2022-04-27,4206,3757.09,0.0,3,,1,2022-04-27,top_bottom_regions_v1
csi300_medium_bottom_20220427,csi300_medium_bottom_20220427_lobe_02,csi300,沪深300,bottom,medium,2,2022-05-10,2022-05-10,4212,4212,2022-05-10,4212,3808.57,0.013702093907784985,1,5,1,2022-05-10,top_bottom_regions_v1
csi300_medium_top_20220705,csi300_medium_top_20220705_lobe_01,csi300,沪深300,top,medium,1,2022-06-27,2022-07-08,4245,4254,2022-07-05,4251,4530.32,0.0,10,,1,2022-07-05,top_bottom_regions_v1
csi300_medium_bottom_20221031,csi300_medium_bottom_20221031_lobe_01,csi300,沪深300,bottom,medium,1,2022-10-28,2022-11-01,4328,4330,2022-10-31,4329,3495.95,0.0,3,,1,2022-10-31,top_bottom_regions_v1
csi300_medium_top_20230130,csi300_medium_top_20230130_lobe_01,csi300,沪深300,top,medium,1,2023-01-16,2023-01-16,4383,4383,2023-01-16,4383,4177.1,-0.021332427398287113,1,,0,,top_bottom_regions_v1
csi300_medium_top_20230130,csi300_medium_top_20230130_lobe_02,csi300,沪深300,top,medium,2,2023-01-20,2023-02-02,4387,4391,2023-01-30,4388,4268.15,0.0,5,3,1,2023-01-30,top_bottom_regions_v1
csi300_medium_bottom_20240202,csi300_medium_bottom_20240202_lobe_01,csi300,沪深300,bottom,medium,1,2024-01-18,2024-01-18,4628,4628,2024-01-18,4628,3171.63,0.02035806778515936,1,,1,2024-01-18,top_bottom_regions_v1
csi300_medium_bottom_20240202,csi300_medium_bottom_20240202_lobe_02,csi300,沪深300,bottom,medium,2,2024-02-02,2024-02-05,4639,4640,2024-02-02,4639,3108.35,0.0,2,10,1,2024-02-02,top_bottom_regions_v1
csi300_medium_top_20240520,csi300_medium_top_20240520_lobe_01,csi300,沪深300,top,medium,1,2024-04-29,2024-05-30,4692,4712,2024-05-20,4704,3703.03,0.0,21,,1,2024-05-20,top_bottom_regions_v1
csi300_medium_top_20240520,csi300_medium_top_20240520_lobe_02,csi300,沪深300,top,medium,2,2024-06-04,2024-06-06,4715,4717,2024-06-06,4717,3625.01,-0.021069232493390544,3,2,0,,top_bottom_regions_v1
csi300_medium_bottom_20240918,csi300_medium_bottom_20240918_lobe_01,csi300,沪深300,bottom,medium,1,2024-09-09,2024-09-23,4783,4791,2024-09-18,4788,3145.79,0.0,9,,1,2024-09-18,top_bottom_regions_v1
csi300_medium_top_20241008,csi300_medium_top_20241008_lobe_01,csi300,沪深300,top,medium,1,2024-10-08,2024-10-08,4797,4797,2024-10-08,4797,4450.37,0.0,1,,1,2024-10-08,top_bottom_regions_v1
csi300_medium_bottom_20241018,csi300_medium_bottom_20241018_lobe_01,csi300,沪深300,bottom,medium,1,2024-10-16,2024-10-18,4803,4805,2024-10-18,4805,3765.16,0.0,3,,1,2024-10-18,top_bottom_regions_v1
csi300_medium_top_20241108,csi300_medium_top_20241108_lobe_01,csi300,沪深300,top,medium,1,2024-11-07,2024-11-14,4819,4824,2024-11-08,4820,4200.91,0.0,6,,1,2024-11-08,top_bottom_regions_v1
csi300_medium_bottom_20250407,csi300_medium_bottom_20250407_lobe_01,csi300,沪深300,bottom,medium,1,2025-04-07,2025-04-09,4918,4920,2025-04-07,4918,3514.12,0.0,3,,1,2025-04-07,top_bottom_regions_v1
csi300_medium_top_20260113,csi300_medium_top_20260113_lobe_01,csi300,沪深300,top,medium,1,2026-01-06,2026-01-30,5102,5120,2026-01-13,5107,4836.95,0.0,19,,1,2026-01-13,top_bottom_regions_v1
csi300_medium_top_20260113,csi300_medium_top_20260113_lobe_02,csi300,沪深300,top,medium,2,2026-02-10,2026-02-10,5127,5127,2026-02-10,5127,4732.09,-0.021678950578360223,1,6,0,,top_bottom_regions_v1
csi300_medium_bottom_20260324,csi300_medium_bottom_20260324_lobe_01,csi300,沪深300,bottom,medium,1,2026-03-23,2026-03-24,5150,5151,2026-03-24,5151,4394.29,0.0,2,,1,2026-03-24,top_bottom_regions_v1
csi300_medium_bottom_20260324,csi300_medium_bottom_20260324_lobe_02,csi300,沪深300,bottom,medium,2,2026-03-26,2026-04-07,5153,5160,2026-04-07,5160,4420.69,0.006007796481342753,8,1,0,,top_bottom_regions_v1
csi300_medium_top_20260623,csi300_medium_top_20260623_lobe_01,csi300,沪深300,top,medium,1,2026-05-26,2026-05-27,5192,5193,2026-05-27,5193,4974.21,-0.017783412021870948,2,,0,,top_bottom_regions_v1
csi300_medium_top_20260623,csi300_medium_top_20260623_lobe_02,csi300,沪深300,top,medium,2,2026-05-29,2026-05-29,5195,5195,2026-05-29,5195,4954.07,-0.02176029319131889,1,1,0,,top_bottom_regions_v1
csi300_medium_top_20260623,csi300_medium_top_20260623_lobe_03,csi300,沪深300,top,medium,3,2026-06-03,2026-06-03,5198,5198,2026-06-03,5198,4991.85,-0.014300185416654343,1,2,1,2026-06-03,top_bottom_regions_v1
csi300_medium_top_20260623,csi300_medium_top_20260623_lobe_04,csi300,沪深300,top,medium,4,2026-06-18,2026-06-26,5209,5214,2026-06-23,5211,5064.27,0.0,6,10,1,2026-06-23,top_bottom_regions_v1
csi300_medium_top_20260623,csi300_medium_top_20260623_lobe_05,csi300,沪深300,top,medium,5,2026-06-30,2026-07-01,5216,5217,2026-07-01,5217,5017.38,-0.009258985006723619,2,1,0,,top_bottom_regions_v1
csi500_medium_top_20050225,csi500_medium_top_20050225_lobe_01,csi500,中证500,top,medium,1,2005-02-22,2005-03-15,28,43,2005-02-25,31,1035.47,0.0,16,,1,2005-02-25,top_bottom_regions_v1
csi500_medium_bottom_20050606,csi500_medium_bottom_20050606_lobe_01,csi500,中证500,bottom,medium,1,2005-06-02,2005-06-06,95,97,2005-06-06,97,751.32,0.0,3,,1,2005-06-06,top_bottom_regions_v1
csi500_medium_top_20050609,csi500_medium_top_20050609_lobe_01,csi500,中证500,top,medium,1,2005-06-08,2005-06-14,99,103,2005-06-09,100,858.75,0.0,5,,1,2005-06-09,top_bottom_regions_v1
csi500_medium_top_20050609,csi500_medium_top_20050609_lobe_02,csi500,中证500,top,medium,2,2005-06-27,2005-06-27,112,112,2005-06-27,112,838.42,-0.0236739446870452,1,8,1,2005-06-27,top_bottom_regions_v1
csi500_medium_bottom_20050719,csi500_medium_bottom_20050719_lobe_01,csi500,中证500,bottom,medium,1,2005-07-12,2005-07-12,123,123,2005-07-12,123,708.99,0.0235166738847985,1,,0,,top_bottom_regions_v1
csi500_medium_bottom_20050719,csi500_medium_bottom_20050719_lobe_02,csi500,中证500,bottom,medium,2,2005-07-18,2005-07-22,127,131,2005-07-19,128,692.7,0.0,5,3,1,2005-07-19,top_bottom_regions_v1
csi500_medium_top_20050920,csi500_medium_top_20050920_lobe_01,csi500,中证500,top,medium,1,2005-09-14,2005-09-22,169,175,2005-09-20,173,931.89,0.0,7,,1,2005-09-20,top_bottom_regions_v1
csi500_medium_bottom_20051206,csi500_medium_bottom_20051206_lobe_01,csi500,中证500,bottom,medium,1,2005-12-05,2005-12-09,222,226,2005-12-06,223,792.11,0.0,5,,1,2005-12-06,top_bottom_regions_v1
csi500_medium_top_20060712,csi500_medium_top_20060712_lobe_01,csi500,中证500,top,medium,1,2006-07-06,2006-07-13,361,366,2006-07-12,365,1577.4,0.0,6,,1,2006-07-12,top_bottom_regions_v1
csi500_medium_bottom_20060807,csi500_medium_bottom_20060807_lobe_01,csi500,中证500,bottom,medium,1,2006-08-04,2006-08-09,382,385,2006-08-07,383,1321.1,0.0,4,,1,2006-08-07,top_bottom_regions_v1
csi500_medium_bottom_20060807,csi500_medium_bottom_20060807_lobe_02,csi500,中证500,bottom,medium,2,2006-08-14,2006-08-15,388,389,2006-08-15,389,1346.16,0.01896904095072305,2,2,0,,top_bottom_regions_v1
csi500_medium_bottom_20060807,csi500_medium_bottom_20060807_lobe_03,csi500,中证500,bottom,medium,3,2006-08-21,2006-08-21,393,393,2006-08-21,393,1329.82,0.006600560139277789,1,3,1,2006-08-21,top_bottom_regions_v1
csi500_medium_top_20061020,csi500_medium_top_20061020_lobe_01,csi500,中证500,top,medium,1,2006-10-09,2006-10-27,423,437,2006-10-20,432,1600.43,0.0,15,,1,2006-10-20,top_bottom_regions_v1
csi500_medium_bottom_20061114,csi500_medium_bottom_20061114_lobe_01,csi500,中证500,bottom,medium,1,2006-11-13,2006-11-21,448,454,2006-11-14,449,1422.74,0.0,7,,1,2006-11-14,top_bottom_regions_v1
csi500_medium_top_20070227,csi500_medium_top_20070227_lobe_01,csi500,中证500,top,medium,1,2007-02-26,2007-02-27,515,516,2007-02-27,516,2673.53,0.0,2,,1,2007-02-27,top_bottom_regions_v1
csi500_medium_bottom_20070228,csi500_medium_bottom_20070228_lobe_01,csi500,中证500,bottom,medium,1,2007-02-28,2007-03-01,517,518,2007-02-28,517,2369.05,0.0,2,,1,2007-02-28,top_bottom_regions_v1
csi500_medium_bottom_20070228,csi500_medium_bottom_20070228_lobe_02,csi500,中证500,bottom,medium,2,2007-03-05,2007-03-05,520,520,2007-03-05,520,2419.29,0.0212068128574745,1,1,0,,top_bottom_regions_v1
csi500_medium_top_20070529,csi500_medium_top_20070529_lobe_01,csi500,中证500,top,medium,1,2007-05-28,2007-05-30,575,577,2007-05-29,576,4853.88,0.0,3,,1,2007-05-29,top_bottom_regions_v1
csi500_medium_bottom_20070605,csi500_medium_bottom_20070605_lobe_01,csi500,中证500,bottom,medium,1,2007-06-05,2007-06-05,581,581,2007-06-05,581,3317.87,0.0,1,,1,2007-06-05,top_bottom_regions_v1
csi500_medium_top_20070620,csi500_medium_top_20070620_lobe_01,csi500,中证500,top,medium,1,2007-06-19,2007-06-20,591,592,2007-06-20,592,4589.22,0.0,2,,1,2007-06-20,top_bottom_regions_v1
csi500_medium_bottom_20070706,csi500_medium_bottom_20070706_lobe_01,csi500,中证500,bottom,medium,1,2007-07-05,2007-07-06,603,604,2007-07-06,604,3309.15,0.0,2,,1,2007-07-06,top_bottom_regions_v1
csi500_medium_top_20071008,csi500_medium_top_20071008_lobe_01,csi500,中证500,top,medium,1,2007-09-04,2007-09-04,646,646,2007-09-04,646,5055.61,-0.02374966207083007,1,,0,,top_bottom_regions_v1
csi500_medium_top_20071008,csi500_medium_top_20071008_lobe_02,csi500,中证500,top,medium,2,2007-09-06,2007-09-11,648,651,2007-09-06,648,5080.34,-0.018974240142123344,4,1,1,2007-09-06,top_bottom_regions_v1
csi500_medium_top_20071008,csi500_medium_top_20071008_lobe_03,csi500,中证500,top,medium,3,2007-09-17,2007-09-25,655,661,2007-09-19,657,5114.96,-0.01228903564669992,7,3,0,,top_bottom_regions_v1
csi500_medium_top_20071008,csi500_medium_top_20071008_lobe_04,csi500,中证500,top,medium,4,2007-09-28,2007-10-11,664,668,2007-10-08,665,5178.6,0.0,5,2,1,2007-10-08,top_bottom_regions_v1
csi500_medium_bottom_20071112,csi500_medium_bottom_20071112_lobe_01,csi500,中证500,bottom,medium,1,2007-11-09,2007-11-13,689,691,2007-11-12,690,3996.16,0.0,3,,1,2007-11-12,top_bottom_regions_v1
csi500_medium_bottom_20071112,csi500_medium_bottom_20071112_lobe_02,csi500,中证500,bottom,medium,2,2007-11-22,2007-11-23,698,699,2007-11-23,699,4067.41,0.01782961643177461,2,6,0,,top_bottom_regions_v1
