date,signal_id,model_id,direction,version,fold_id,validation_year,test_year,raw_value,pred_score,threshold,raw_triggered,triggered,universe_size,valid_count,truth_intensity,pred_probability_5d,actual_entry_within_5d,pred_probability_10d,actual_entry_within_10d,pred_probability_20d,actual_entry_within_20d,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2021-01-14,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.535427860675716,4.535427860675716,36.78008033781888,False,False,1,1,0.0,0.03358884062936131,0.0,0.07280696722068081,0.0,0.21277130812815914,0.0,,,,inactive,False,False,False,False,,2
2021-01-15,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.388157532023912,4.388157532023912,36.78008033781888,False,False,1,1,0.0,0.03283182061464945,0.0,0.06966433629994837,0.0,0.21181972803504434,0.0,,,,inactive,False,False,False,False,,2
2021-01-18,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.442230131462006,4.442230131462006,36.78008033781888,False,False,1,1,0.0,0.03417008724003251,0.0,0.06834413415532434,0.0,0.21007660857808746,0.0,,,,inactive,False,False,False,False,,2
2021-01-19,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.348119260274839,4.348119260274839,36.78008033781888,False,False,1,1,0.0,0.03230865362768482,0.0,0.06955045021123006,0.0,0.2096140390030901,0.0,,,,inactive,False,False,False,False,,2
2021-01-20,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.355502215603036,4.355502215603036,36.78008033781888,False,False,1,1,0.0,0.03293111701347581,0.0,0.06834413415532434,0.0,0.21077700918181372,0.0,,,,inactive,False,False,False,False,,2
2021-01-21,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.518452432586926,4.518452432586926,36.78008033781888,False,False,1,1,0.0,0.034486887416261526,0.0,0.07014567711495401,0.0,0.20861989563850472,0.0,,,,inactive,False,False,False,False,,2
2021-01-22,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.84963481500199,4.84963481500199,36.78008033781888,False,False,1,1,0.0,0.037478553022217836,0.0,0.07420453678155806,0.0,0.21194458056266888,0.0,,,,inactive,False,False,False,False,,2
2021-01-25,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.669050178357976,4.669050178357976,36.78008033781888,False,False,1,1,0.0,0.03489877249873192,0.0,0.07420453678155806,0.0,0.21024512742186788,0.0,,,,inactive,False,False,False,False,,2
2021-01-26,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.751369109969564,4.751369109969564,36.78008033781888,False,False,1,1,0.0,0.035151038296466715,0.0,0.07635988097389647,0.0,0.2145687018029179,0.0,,,,inactive,False,False,False,False,,2
2021-01-27,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.394014552704225,4.394014552704225,36.78008033781888,False,False,1,1,0.0,0.03175113643887633,0.0,0.07238116673276275,0.0,0.2125431417853917,0.0,,,,inactive,False,False,False,False,,2
2021-01-28,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,6.746614539500803,6.746614539500803,36.78008033781888,False,False,1,1,0.0,0.0407393701654308,0.0,0.12982862093068825,0.0,0.22703184604690146,0.0,,,,inactive,False,False,False,False,,2
2021-01-29,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,15.866843225107067,15.866843225107067,36.78008033781888,False,False,1,1,0.0,0.15866843225107066,0.0,0.15866843225107066,0.0,0.22887866090265072,0.0,,,,inactive,False,False,False,False,,2
2021-02-01,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,8.251123238434618,8.251123238434618,36.78008033781888,False,False,1,1,0.0,0.05035927271092998,0.0,0.15753247162231734,0.0,0.22725795915498473,0.0,,,,inactive,False,False,False,False,,2
2021-02-02,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,5.73880664419235,5.73880664419235,36.78008033781888,False,False,1,1,0.0,0.040547452292797104,0.0,0.09668283278988513,0.0,0.2165669048451904,1.0,,,,inactive,False,False,False,False,,2
2021-02-03,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,7.133306160345024,7.133306160345024,36.78008033781888,False,False,1,1,0.0,0.055450365295264474,0.0,0.10839268632255035,0.0,0.2225923383801205,1.0,,,,inactive,False,False,False,False,,2
2021-02-04,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,11.504940404637402,11.504940404637402,36.78008033781888,False,False,1,1,0.0,0.08861539711578512,0.0,0.17672875355108147,0.0,0.22719878419177758,1.0,,,,inactive,False,False,False,False,,2
2021-02-05,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,14.01311801339317,14.01311801339317,36.78008033781888,False,False,1,1,0.0,0.1253258486618177,0.0,0.17467695356886437,0.0,0.23013757782299368,1.0,,,,inactive,False,False,False,False,,2
2021-02-08,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,5.790607266463282,5.790607266463282,36.78008033781888,False,False,1,1,0.0,0.04320884859880085,0.0,0.09219959548490744,0.0,0.22516215842266177,1.0,,,,inactive,False,False,False,False,,2
2021-02-09,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,5.08181962372002,5.08181962372002,36.78008033781888,False,False,1,1,0.0,0.03664675811985931,0.0,0.0838848851776623,0.0,0.2134998754722812,1.0,,,,inactive,False,False,False,False,,2
2021-02-10,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.363941629691347,4.363941629691347,36.78008033781888,False,False,1,1,0.0,0.03133096078200021,0.0,0.07235914583171106,0.0,0.21256966349556528,1.0,,,,inactive,False,False,False,False,,2
2021-02-18,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.640095528198582,4.640095528198582,36.78008033781888,False,False,1,1,0.0,0.035723023428840664,0.0,0.07131612960599121,0.0,0.20583522827214099,1.0,,,,inactive,False,False,False,False,,2
2021-02-19,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.618367679881306,4.618367679881306,36.78008033781888,False,False,1,1,0.0,0.035519438147246556,0.0,0.07106690031913493,0.0,0.2043144633404934,1.0,,,,inactive,False,False,False,False,,2
2021-02-22,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,5.007628098416354,5.007628098416354,36.78008033781888,False,False,1,1,0.0,0.03620141301388404,0.0,0.08245097291481569,0.0,0.20373880755633522,1.0,,,,inactive,False,False,False,False,,2
2021-02-23,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,5.3129391343485235,5.3129391343485235,36.78008033781888,False,False,1,1,0.0,0.03731704668359516,0.0,0.0900248622165621,1.0,0.20764345631584402,1.0,,,,inactive,False,False,False,False,,2
2021-02-24,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,8.964214727567468,8.964214727567468,36.78008033781888,False,False,1,1,0.0,0.07022865820039406,0.0,0.1349402884513294,1.0,0.21487957460111654,1.0,,,,inactive,False,False,False,False,,2
2021-02-25,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,11.805505927607534,11.805505927607534,36.78008033781888,False,False,1,1,0.0,0.10340763480154304,0.0,0.1522323830499841,1.0,0.21452607362721324,1.0,,,,inactive,False,False,False,False,,2
2021-02-26,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,28.672172682535262,28.672172682535262,36.78008033781888,False,False,1,1,0.0,0.28672172682535263,0.0,0.28672172682535263,1.0,0.28672172682535263,1.0,,,,inactive,False,False,False,False,,2
2021-03-01,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,14.627258549409728,14.627258549409728,36.78008033781888,False,False,1,1,0.0,0.12838171686638877,0.0,0.18801794562541713,1.0,0.22989765067994858,1.0,,,,inactive,False,False,False,False,,2
2021-03-02,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,19.901039154703735,19.901039154703735,36.78008033781888,False,False,1,1,0.0,0.17630244818146265,1.0,0.2519955927333783,1.0,0.2519955927333783,1.0,,,,inactive,False,False,False,False,,2
2021-03-03,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,8.3265043124749,8.3265043124749,36.78008033781888,False,False,1,1,0.0,0.0542152442619574,1.0,0.15104790713792937,1.0,0.22443956827279818,1.0,,,,inactive,False,False,False,False,,2
2021-03-04,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,26.205169188017134,26.205169188017134,36.78008033781888,False,False,1,1,0.0,0.26205169188017136,1.0,0.26205169188017136,1.0,0.26205169188017136,1.0,,,,inactive,False,False,False,False,,2
2021-03-05,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,24.505509160161107,24.505509160161107,36.78008033781888,False,False,1,1,0.0,0.24505509160161107,1.0,0.24505509160161107,1.0,0.24832415129189633,1.0,,,,inactive,False,False,False,False,,2
2021-03-08,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,39.06135805321347,39.06135805321347,36.78008033781888,True,True,1,1,0.0,0.39061358053213474,1.0,0.39061358053213474,1.0,0.39061358053213474,1.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000004,4,1,onset,True,False,False,False,,2
2021-03-09,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,42.32074670815088,42.32074670815088,36.78008033781888,True,True,1,1,100.0,0.42320746708150886,1.0,0.42320746708150886,1.0,0.42320746708150886,1.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000004,4,2,continuation,False,True,False,True,nth_active_day,2
2021-03-10,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,41.885786243999505,41.885786243999505,36.78008033781888,True,False,1,1,46.68886585149232,0.41885786243999507,1.0,0.41885786243999507,1.0,0.41885786243999507,1.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000004,4,,exit,False,False,True,False,,2
2021-03-11,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,39.77228129466222,39.77228129466222,36.78008033781888,True,False,1,1,32.018869431036514,0.3977228129466222,1.0,0.3977228129466222,1.0,0.3977228129466222,1.0,,,,inactive,False,False,False,False,,2
2021-03-12,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,37.06979322571045,37.06979322571045,36.78008033781888,True,False,1,1,0.0,0.3706979322571045,1.0,0.3706979322571045,1.0,0.3706979322571045,1.0,,,,inactive,False,False,False,False,,2
2021-03-15,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,40.0289058317337,40.0289058317337,36.78008033781888,True,False,1,1,100.0,0.400289058317337,1.0,0.400289058317337,1.0,0.400289058317337,1.0,,,,inactive,False,False,False,False,,2
2021-03-16,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,37.703291974307646,37.703291974307646,36.78008033781888,True,False,1,1,80.34324416730911,0.37703291974307646,1.0,0.37703291974307646,1.0,0.37703291974307646,1.0,,,,inactive,False,False,False,False,,2
2021-03-17,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,37.70490752764962,37.70490752764962,36.78008033781888,True,False,1,1,0.0,0.37704907527649617,1.0,0.37704907527649617,1.0,0.37704907527649617,1.0,,,,inactive,False,False,False,False,,2
2021-03-18,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,35.03337043590562,35.03337043590562,36.78008033781888,False,False,1,1,0.0,0.35033370435905614,1.0,0.35033370435905614,1.0,0.35033370435905614,1.0,,,,inactive,False,False,False,False,,2
2021-03-19,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,39.95987677692854,39.95987677692854,36.78008033781888,True,True,1,1,0.0,0.3995987677692854,1.0,0.3995987677692854,1.0,0.3995987677692854,1.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000005,5,1,onset,True,False,False,False,,2
2021-03-22,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,35.29017206231392,35.29017206231392,36.78008033781888,False,False,1,1,0.0,0.35290172062313924,1.0,0.35290172062313924,1.0,0.35290172062313924,1.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000005,5,,exit,False,False,True,True,short_episode_exit,2
2021-03-23,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,35.12460159701108,35.12460159701108,36.78008033781888,False,False,1,1,0.0,0.3512460159701108,1.0,0.3512460159701108,1.0,0.3512460159701108,1.0,,,,inactive,False,False,False,False,,2
2021-03-24,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,35.27219013900458,35.27219013900458,36.78008033781888,False,False,1,1,63.06616155750267,0.3527219013900458,1.0,0.3527219013900458,1.0,0.3527219013900458,1.0,,,,inactive,False,False,False,False,,2
2021-03-25,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,38.81727582256985,38.81727582256985,36.78008033781888,True,True,1,1,100.0,0.38817275822569847,1.0,0.38817275822569847,1.0,0.38817275822569847,1.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000006,6,1,onset,True,False,False,False,,2
2021-03-26,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,36.36503775663935,36.36503775663935,36.78008033781888,False,False,1,1,37.73197686663751,0.3636503775663935,1.0,0.3636503775663935,1.0,0.3636503775663935,1.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000006,6,,exit,False,False,True,True,short_episode_exit,2
2021-03-29,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,37.07876604442823,37.07876604442823,36.78008033781888,True,True,1,1,0.0,0.3707876604442823,0.0,0.3707876604442823,0.0,0.3707876604442823,0.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000007,7,1,onset,True,False,False,False,,2
2021-03-30,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,37.5880832508162,37.5880832508162,36.78008033781888,True,True,1,1,0.0,0.37588083250816196,0.0,0.37588083250816196,0.0,0.37588083250816196,0.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000007,7,2,continuation,False,True,False,True,nth_active_day,2
2021-03-31,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,37.623193118550354,37.623193118550354,36.78008033781888,True,False,1,1,0.0,0.3762319311855036,0.0,0.3762319311855036,0.0,0.3762319311855036,0.0,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v3::000007,7,,exit,False,False,True,False,,2
2021-04-01,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,28.379158271220746,28.379158271220746,36.78008033781888,False,False,1,1,0.0,0.28379158271220745,0.0,0.28379158271220745,0.0,0.28379158271220745,0.0,,,,inactive,False,False,False,False,,2
2021-04-02,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,24.018830008765487,24.018830008765487,36.78008033781888,False,False,1,1,0.0,0.24018830008765488,0.0,0.24018830008765488,0.0,0.24018830008765488,0.0,,,,inactive,False,False,False,False,,2
2021-04-06,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,18.58151347036069,18.58151347036069,36.78008033781888,False,False,1,1,0.0,0.1858151347036069,0.0,0.1858151347036069,0.0,0.23242494553386903,0.0,,,,inactive,False,False,False,False,,2
2021-04-07,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,16.796297026785037,16.796297026785037,36.78008033781888,False,False,1,1,0.0,0.16526816387266258,0.0,0.1742508518566219,0.0,0.22724422523541096,0.0,,,,inactive,False,False,False,False,,2
2021-04-08,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,16.32183370979909,16.32183370979909,36.78008033781888,False,False,1,1,0.0,0.1568901490715553,0.0,0.17798410915967405,0.0,0.22953117535257633,0.0,,,,inactive,False,False,False,False,,2
2021-04-09,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,21.842470568503806,21.842470568503806,36.78008033781888,False,False,1,1,0.0,0.2120605724545856,0.0,0.23327434988942725,0.0,0.2350448788382124,0.0,,,,inactive,False,False,False,False,,2
2021-04-12,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,29.979968385693905,29.979968385693905,36.78008033781888,False,False,1,1,0.0,0.29979968385693906,0.0,0.29979968385693906,0.0,0.29979968385693906,0.0,,,,inactive,False,False,False,False,,2
2021-04-13,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,27.159131846066703,27.159131846066703,36.78008033781888,False,False,1,1,0.0,0.27159131846066703,0.0,0.27159131846066703,0.0,0.27159131846066703,0.0,,,,inactive,False,False,False,False,,2
2021-04-14,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,24.011998179776143,24.011998179776143,36.78008033781888,False,False,1,1,0.0,0.23622398964724803,0.0,0.24921063014895933,0.0,0.24921063014895933,0.0,,,,inactive,False,False,False,False,,2
2021-04-15,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,28.1746265496696,28.1746265496696,36.78008033781888,False,False,1,1,0.0,0.281746265496696,0.0,0.281746265496696,0.0,0.281746265496696,0.0,,,,inactive,False,False,False,False,,2
2021-04-16,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,26.127521384690432,26.127521384690432,36.78008033781888,False,False,1,1,0.0,0.26127521384690433,0.0,0.26127521384690433,0.0,0.26127521384690433,0.0,,,,inactive,False,False,False,False,,2
2021-04-19,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,12.521291869151922,12.521291869151922,36.78008033781888,False,False,1,1,0.0,0.12490286217614026,0.0,0.12593638389407016,0.0,0.22364632633967382,0.0,,,,inactive,False,False,False,False,,2
2021-04-20,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,16.153936273350595,16.153936273350595,36.78008033781888,False,False,1,1,0.0,0.15697468775695295,0.0,0.17219027101212975,0.0,0.22745258471246266,0.0,,,,inactive,False,False,False,False,,2
2021-04-21,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,16.11500723382273,16.11500723382273,36.78008033781888,False,False,1,1,0.0,0.1611500723382273,0.0,0.1611500723382273,0.0,0.22948312124286463,0.0,,,,inactive,False,False,False,False,,2
2021-04-22,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,13.569279896094196,13.569279896094196,36.78008033781888,False,False,1,1,0.0,0.13318889320512006,0.0,0.14153524572452642,0.0,0.22845024012099127,0.0,,,,inactive,False,False,False,False,,2
2021-04-23,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,11.684549427466418,11.684549427466418,36.78008033781888,False,False,1,1,0.0,0.10198570382664901,0.0,0.1515183386533663,0.0,0.23122125546931846,0.0,,,,inactive,False,False,False,False,,2
2021-04-26,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,19.602922943431604,19.602922943431604,36.78008033781888,False,False,1,1,0.0,0.19531898689387586,0.0,0.1976864620286765,0.0,0.23547537247529754,0.0,,,,inactive,False,False,False,False,,2
2021-04-27,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,19.6322646690794,19.6322646690794,36.78008033781888,False,False,1,1,0.0,0.19236983478019148,0.0,0.20554587448220002,0.0,0.24003396150408438,0.0,,,,inactive,False,False,False,False,,2
2021-04-28,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,11.921190477474408,11.921190477474408,36.78008033781888,False,False,1,1,0.0,0.10198570382664901,0.0,0.15940637365363258,0.0,0.23092156059730132,0.0,,,,inactive,False,False,False,False,,2
2021-04-29,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,11.110593448523218,11.110593448523218,36.78008033781888,False,False,1,1,0.0,0.09710703831010897,0.0,0.14377002556051965,0.0,0.22633385622306657,0.0,,,,inactive,False,False,False,False,,2
2021-04-30,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,13.392464665182683,13.392464665182683,36.78008033781888,False,False,1,1,0.0,0.12140912419218745,0.0,0.16312753239098537,0.0,0.23901786868574068,0.0,,,,inactive,False,False,False,False,,2
2021-05-06,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,20.75483185795388,20.75483185795388,36.78008033781888,False,False,1,1,0.0,0.20754831857953882,0.0,0.20754831857953882,0.0,0.24293623344159251,0.0,,,,inactive,False,False,False,False,,2
2021-05-07,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,25.69353945319645,25.69353945319645,36.78008033781888,False,False,1,1,0.0,0.2569353945319645,0.0,0.2569353945319645,0.0,0.2569353945319645,0.0,,,,inactive,False,False,False,False,,2
2021-05-10,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,25.862722126834765,25.862722126834765,36.78008033781888,False,False,1,1,0.0,0.25862722126834764,0.0,0.25862722126834764,0.0,0.25862722126834764,0.0,,,,inactive,False,False,False,False,,2
2021-05-11,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,24.635464653002966,24.635464653002966,36.78008033781888,False,False,1,1,0.0,0.24635464653002967,0.0,0.24635464653002967,0.0,0.24635464653002967,0.0,,,,inactive,False,False,False,False,,2
2021-05-12,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,19.057553386893684,19.057553386893684,36.78008033781888,False,False,1,1,0.0,0.18812221456713404,0.0,0.19629994557314343,0.0,0.23461812477756297,0.0,,,,inactive,False,False,False,False,,2
2021-05-13,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,21.11476380403041,21.11476380403041,36.78008033781888,False,False,1,1,0.0,0.21114763804030412,0.0,0.21114763804030412,0.0,0.23574916319503447,0.0,,,,inactive,False,False,False,False,,2
2021-05-14,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,11.661213539340881,11.661213539340881,36.78008033781888,False,False,1,1,0.0,0.10554131975434553,0.0,0.14244403855122317,0.0,0.22306731674546193,0.0,,,,inactive,False,False,False,False,,2
2021-05-17,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,9.893471524725157,9.893471524725157,36.78008033781888,False,False,1,1,0.0,0.08423671114728792,0.0,0.13323005814716676,0.0,0.22434995170068933,0.0,,,,inactive,False,False,False,False,,2
2021-05-18,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,9.309678947459792,9.309678947459792,36.78008033781888,False,False,1,1,0.0,0.08423671114728792,0.0,0.11377030557165457,0.0,0.2246568804299674,0.0,,,,inactive,False,False,False,False,,2
2021-05-19,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,9.391966838306464,9.391966838306464,36.78008033781888,False,False,1,1,0.0,0.07745212236139226,0.0,0.13234394243363357,0.0,0.2254354804960643,0.0,,,,inactive,False,False,False,False,,2
2021-05-20,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,10.181463128573135,10.181463128573135,36.78008033781888,False,False,1,1,0.0,0.08213393852197497,0.0,0.14773624773449626,0.0,0.22580726121235162,0.0,,,,inactive,False,False,False,False,,2
2021-05-21,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,10.730255081566963,10.730255081566963,36.78008033781888,False,False,1,1,0.0,0.08541506785762704,0.0,0.15837334438443568,0.0,0.22281575787514457,0.0,,,,inactive,False,False,False,False,,2
2021-05-24,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,9.186188468395986,9.186188468395986,36.78008033781888,False,False,1,1,0.0,0.07177964111991644,0.0,0.13872045300006122,0.0,0.2234396681126764,0.0,,,,inactive,False,False,False,False,,2
2021-05-25,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.766516729816654,4.766516729816654,36.78008033781888,False,False,1,1,0.0,0.0348989702053903,0.0,0.07745296051464444,0.0,0.2155535270087868,0.0,,,,inactive,False,False,False,False,,2
2021-05-26,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.831885073896005,4.831885073896005,36.78008033781888,False,False,1,1,0.0,0.035832803692238166,0.0,0.07745296051464444,0.0,0.21363606325217938,0.0,,,,inactive,False,False,False,False,,2
2021-05-27,ml_shallow_xgboost,shallow_xgboost,bottom,all_a_ml_walk_forward_v3,wf_2021,2020,2021,4.4320639803682695,4.4320639803682695,36.78008033781888,False,False,1,1,0.0,0.03174286919035478,0.0,0.07366877123478119,0.0,0.20814120428755972,0.0,,,,inactive,False,False,False,False,,2
