date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,new_high_low_net_composite,new_high_low_net_change_5d,change_available,new_high_count_60,new_low_count_60,new_high_low_net_count_60,new_high_ratio_60,new_low_ratio_60,new_high_low_net_ratio_60,valid_count_high_low_60,new_high_count_120,new_low_count_120,new_high_low_net_count_120,new_high_ratio_120,new_low_ratio_120,new_high_low_net_ratio_120,valid_count_high_low_120,new_high_count_250,new_low_count_250,new_high_low_net_count_250,new_high_ratio_250,new_low_ratio_250,new_high_low_net_ratio_250,valid_count_high_low_250,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2012-04-25,new_high_low_breadth_bottom,bottom,0.0405305048586,False,2054,1872,new_high_low_breadth_v1_20120104_20260814,0.0405305048586,0.0262012424086,True,187,21,166,0.09555442003,0.01073071027,0.08482370976,1957,89,16,73,0.0454777721,0.008175779254,0.03730199285,1957,11,12,-1,0.005876068376,0.00641025641,-0.0005341880342,1872,,,,inactive,False,False,False,False,,2
2012-04-26,new_high_low_breadth_bottom,bottom,0.028286574702999997,False,2054,1861,new_high_low_breadth_v1_20120104_20260814,0.028286574702999997,0.005894692451000001,True,133,23,110,0.06834532374,0.01181911614,0.05652620761,1946,60,8,52,0.03083247688,0.004110996917,0.02672147996,1946,9,6,3,0.004836109618,0.003224073079,0.001612036539,1861,,,,inactive,False,False,False,False,,2
2012-04-27,new_high_low_breadth_bottom,bottom,0.009082577934333333,False,2054,1838,new_high_low_breadth_v1_20120104_20260814,0.009082577934333333,-0.01898538176766667,True,51,23,28,0.02659019812,0.01199165798,0.01459854015,1918,24,6,18,0.01251303441,0.003128258603,0.009384775808,1918,10,4,6,0.005440696409,0.002176278564,0.003264417845,1838,,,,inactive,False,False,False,False,,2
2012-05-02,new_high_low_breadth_bottom,bottom,0.026367522868333337,False,2054,1885,new_high_low_breadth_v1_20120104_20260814,0.026367522868333337,0.004073717268000009,True,103,12,91,0.0523906409,0.006103763988,0.04628687691,1966,58,6,52,0.02950152594,0.003051881994,0.02644964395,1966,15,3,12,0.007957559682,0.001591511936,0.006366047745,1885,,,,inactive,False,False,False,False,,2
2012-05-03,new_high_low_breadth_bottom,bottom,0.016836526813666666,False,2054,1886,new_high_low_breadth_v1_20120104_20260814,0.016836526813666666,0.04339297205033334,True,77,16,61,0.03918575064,0.008142493639,0.031043257,1965,41,9,32,0.02086513995,0.004580152672,0.01628498728,1965,13,7,6,0.006892895016,0.003711558855,0.003181336161,1886,,,,inactive,False,False,False,False,,2
2012-05-04,new_high_low_breadth_bottom,bottom,0.025466694842333337,False,2054,1892,new_high_low_breadth_v1_20120104_20260814,0.025466694842333337,-0.015063810016266662,True,91,0,91,0.04616945713,0.0,0.04616945713,1971,45,0,45,0.02283105023,0.0,0.02283105023,1971,14,0,14,0.007399577167,0.0,0.007399577167,1892,,,,inactive,False,False,False,False,,2
2012-05-07,new_high_low_breadth_bottom,bottom,0.042520205660000004,False,2054,1892,new_high_low_breadth_v1_20120104_20260814,0.042520205660000004,0.014233630957000008,True,152,2,150,0.07727503813,0.001016776817,0.07625826131,1967,78,1,77,0.03965429588,0.0005083884087,0.03914590747,1967,24,1,23,0.01268498943,0.0005285412262,0.0121564482,1892,,,,inactive,False,False,False,False,,2
2012-05-08,new_high_low_breadth_bottom,bottom,0.03356852104933333,False,2054,1866,new_high_low_breadth_v1_20120104_20260814,0.03356852104933333,0.024485943115,True,123,2,121,0.06333676622,0.001029866117,0.0623069001,1942,61,1,60,0.03141091658,0.0005149330587,0.03089598352,1942,15,1,14,0.008038585209,0.0005359056806,0.007502679528,1866,,,,inactive,False,False,False,False,,2
2012-05-09,new_high_low_breadth_bottom,bottom,0.012440096423,False,2054,1891,new_high_low_breadth_v1_20120104_20260814,0.012440096423,-0.013927426445333336,True,53,7,46,0.02702702703,0.003569607343,0.02345741968,1961,24,2,22,0.01223865375,0.001019887812,0.01121876594,1961,7,2,5,0.003701745108,0.00105764146,0.002644103649,1891,,,,inactive,False,False,False,False,,2
2012-05-10,new_high_low_breadth_bottom,bottom,0.01749018410833333,False,2054,1861,new_high_low_breadth_v1_20120104_20260814,0.01749018410833333,0.0006536572946666645,True,71,10,61,0.03673047077,0.005173305742,0.03155716503,1933,31,2,29,0.0160372478,0.001034661148,0.01500258665,1933,13,2,11,0.006985491671,0.001074691026,0.005910800645,1861,,,,inactive,False,False,False,False,,2
2012-05-11,new_high_low_breadth_bottom,bottom,0.018804888111666668,False,2054,1852,new_high_low_breadth_v1_20120104_20260814,0.018804888111666668,-0.006661806730666669,True,69,5,64,0.0359187923,0.002602811036,0.03331598126,1921,37,3,34,0.01926080167,0.001561686622,0.01769911504,1921,13,3,10,0.007019438445,0.00161987041,0.005399568035,1852,,,,inactive,False,False,False,False,,2
2012-05-14,new_high_low_breadth_bottom,bottom,0.014294813067666667,False,2054,1894,new_high_low_breadth_v1_20120104_20260814,0.014294813067666667,-0.028225392592333337,True,71,20,51,0.03616912888,0.01018848701,0.02598064187,1963,31,3,28,0.01579215487,0.001528273051,0.01426388181,1963,8,3,5,0.004223864836,0.001583949314,0.002639915523,1894,,,,inactive,False,False,False,False,,2
2012-05-15,new_high_low_breadth_bottom,bottom,-0.009857351764333333,False,2054,1873,new_high_low_breadth_v1_20120104_20260814,-0.009857351764333333,-0.043425872813666666,True,41,90,-49,0.02112313241,0.04636785162,-0.02524471922,1941,22,19,3,0.01133436373,0.009788768676,0.001545595054,1941,6,17,-11,0.003203416978,0.009076348105,-0.005872931127,1873,,,,inactive,False,False,False,False,,2
2012-05-16,new_high_low_breadth_bottom,bottom,-0.005048133450666666,False,2054,1866,new_high_low_breadth_v1_20120104_20260814,-0.005048133450666666,-0.017488229873666668,True,48,74,-26,0.02485758674,0.03832211289,-0.01346452615,1931,25,21,4,0.01294665976,0.0108751942,0.002071465562,1931,11,18,-7,0.005894962487,0.009646302251,-0.003751339764,1866,,,,inactive,False,False,False,False,,2
2012-05-17,new_high_low_breadth_bottom,bottom,-0.0017451624813333334,False,2054,1891,new_high_low_breadth_v1_20120104_20260814,-0.0017451624813333334,-0.019235346589666663,True,53,73,-20,0.02709611452,0.03732106339,-0.01022494888,1956,31,14,17,0.01584867076,0.007157464213,0.008691206544,1956,6,13,-7,0.003172924379,0.006874669487,-0.003701745108,1891,,,,inactive,False,False,False,False,,2
2012-05-18,new_high_low_breadth_bottom,bottom,-0.003544871977,False,2054,1837,new_high_low_breadth_v1_20120104_20260814,-0.003544871977,-0.022349760088666668,True,52,81,-29,0.02736842105,0.04263157895,-0.01526315789,1900,34,19,15,0.01789473684,0.01,0.007894736842,1900,8,14,-6,0.004354926511,0.007621121394,-0.003266194883,1837,,,,inactive,False,False,False,False,,2
2012-05-21,new_high_low_breadth_bottom,bottom,-0.018233337725333334,False,2054,1901,new_high_low_breadth_v1_20120104_20260814,-0.018233337725333334,-0.032528150793000005,True,35,124,-89,0.01782077393,0.06313645621,-0.04531568228,1964,19,24,-5,0.00967413442,0.01221995927,-0.002545824847,1964,5,18,-13,0.002630194634,0.009468700684,-0.006838506049,1901,,,,inactive,False,False,False,False,,2
2012-05-22,new_high_low_breadth_bottom,bottom,0.014493242473000002,False,2054,1901,new_high_low_breadth_v1_20120104_20260814,0.014493242473000002,0.024350594237333337,True,51,12,39,0.02595419847,0.006106870229,0.01984732824,1965,34,1,33,0.01730279898,0.0005089058524,0.01679389313,1965,14,1,13,0.007364544976,0.0005260389269,0.006838506049,1901,,,,inactive,False,False,False,False,,2
2012-05-23,new_high_low_breadth_bottom,bottom,0.012707400088333333,False,2054,1906,new_high_low_breadth_v1_20120104_20260814,0.012707400088333333,0.017755533538999998,True,85,59,26,0.04314720812,0.02994923858,0.01319796954,1970,63,17,46,0.03197969543,0.008629441624,0.02335025381,1970,20,17,3,0.01049317943,0.008919202518,0.001573976915,1906,,,,inactive,False,False,False,False,,2
2012-05-24,new_high_low_breadth_bottom,bottom,-0.0005197505196666666,False,2054,1924,new_high_low_breadth_v1_20120104_20260814,-0.0005197505196666666,0.001225411961666667,True,73,97,-24,0.03673880221,0.04881731253,-0.01207851032,1987,49,25,24,0.0246602919,0.01258178158,0.01207851032,1987,18,21,-3,0.009355509356,0.01091476091,-0.001559251559,1924,,,,inactive,False,False,False,False,,2
2012-05-25,new_high_low_breadth_bottom,bottom,-0.04369526786,False,2054,1876,new_high_low_breadth_v1_20120104_20260814,-0.04369526786,-0.040150395883,True,36,228,-192,0.01856627127,0.1175863847,-0.09902011346,1939,26,52,-26,0.0134089737,0.0268179474,-0.0134089737,1939,8,43,-35,0.004264392324,0.02292110874,-0.01865671642,1876,,,,inactive,False,False,False,False,,2
2012-05-28,new_high_low_breadth_bottom,bottom,-0.08023063975,False,2054,1915,new_high_low_breadth_v1_20120104_20260814,-0.08023063975,-0.06199730202466666,True,66,419,-353,0.03343465046,0.2122593718,-0.1788247214,1974,48,99,-51,0.02431610942,0.05015197568,-0.02583586626,1974,14,83,-69,0.007310704961,0.04334203655,-0.03603133159,1915,,,,inactive,False,False,False,False,,2
2012-05-29,new_high_low_breadth_bottom,bottom,0.04021724954,False,2054,1913,new_high_low_breadth_v1_20120104_20260814,0.04021724954,0.025724007066999996,True,124,6,118,0.06288032454,0.003042596349,0.05983772819,1972,93,4,89,0.04716024341,0.002028397566,0.04513184584,1972,31,1,30,0.01620491375,0.0005227391532,0.01568217459,1913,,,,inactive,False,False,False,False,,2
2012-05-30,new_high_low_breadth_bottom,bottom,0.03248357671333333,False,2054,1922,new_high_low_breadth_v1_20120104_20260814,0.03248357671333333,0.019776176624999996,True,104,6,98,0.05257836198,0.003033367037,0.04954499494,1978,71,3,68,0.03589484328,0.001516683519,0.03437815976,1978,27,1,26,0.01404786681,0.0005202913632,0.01352757544,1922,,,,inactive,False,False,False,False,,2
2012-05-31,new_high_low_breadth_bottom,bottom,0.024520462550666672,False,2054,1921,new_high_low_breadth_v1_20120104_20260814,0.024520462550666672,0.02504021307033334,True,82,8,74,0.04145601618,0.004044489383,0.03741152679,1978,58,4,54,0.02932254803,0.002022244692,0.02730030334,1978,17,0,17,0.008849557522,0.0,0.008849557522,1921,,,,inactive,False,False,False,False,,2
2012-06-01,new_high_low_breadth_bottom,bottom,0.027290601346666665,False,2054,1930,new_high_low_breadth_v1_20120104_20260814,0.027290601346666665,0.07098586920666666,True,86,5,81,0.04328132864,0.002516356316,0.04076497232,1987,60,2,58,0.03019627579,0.001006542526,0.02918973327,1987,23,0,23,0.01191709845,0.0,0.01191709845,1930,,,,inactive,False,False,False,False,,2
2012-06-04,new_high_low_breadth_bottom,bottom,-0.018700706169333333,False,2054,1933,new_high_low_breadth_v1_20120104_20260814,-0.018700706169333333,0.06152993358066666,True,57,149,-92,0.028686462,0.07498741822,-0.04630095622,1987,37,39,-2,0.01862103674,0.01962757927,-0.001006542526,1987,13,30,-17,0.006725297465,0.01551991723,-0.008794619762,1933,,,,inactive,False,False,False,False,,2
2012-06-05,new_high_low_breadth_bottom,bottom,-0.034063881457,False,2054,1932,new_high_low_breadth_v1_20120104_20260814,-0.034063881457,-0.074281130997,True,39,194,-155,0.01964735516,0.09773299748,-0.07808564232,1985,31,47,-16,0.01561712846,0.02367758186,-0.008060453401,1985,8,39,-31,0.004140786749,0.0201863354,-0.01604554865,1932,,,,inactive,False,False,False,False,,2
2012-06-06,new_high_low_breadth_bottom,bottom,-0.04147859056,False,2054,1926,new_high_low_breadth_v1_20120104_20260814,-0.04147859056,-0.07396216727333332,True,32,210,-178,0.01617795753,0.1061678463,-0.08998988878,1978,29,54,-25,0.01466127401,0.02730030334,-0.01263902932,1978,5,47,-42,0.002596053998,0.02440290758,-0.02180685358,1926,,,,inactive,False,False,False,False,,2
2012-06-07,new_high_low_breadth_bottom,bottom,-0.05701067172666666,False,2054,1940,new_high_low_breadth_v1_20120104_20260814,-0.05701067172666666,-0.08153113427733333,True,28,263,-235,0.01406328478,0.1320944249,-0.1180311401,1991,21,67,-46,0.01054746359,0.03365143144,-0.02310396786,1991,4,62,-58,0.00206185567,0.03195876289,-0.02989690722,1940,,,,inactive,False,False,False,False,,2
2012-06-08,new_high_low_breadth_bottom,bottom,-0.07116631511,False,2054,1919,new_high_low_breadth_v1_20120104_20260814,-0.07116631511,-0.09845691645666667,True,26,311,-285,0.01322482197,0.1581892167,-0.1449643947,1966,23,85,-62,0.01169888098,0.04323499491,-0.03153611394,1966,4,75,-71,0.002084418968,0.03908285565,-0.03699843669,1919,,,,inactive,False,False,False,False,,2
2012-06-11,new_high_low_breadth_bottom,bottom,-0.03837178671,False,2054,1941,new_high_low_breadth_v1_20120104_20260814,-0.03837178671,-0.019671080540666668,True,54,221,-167,0.02714932127,0.1111111111,-0.08396178984,1989,39,61,-22,0.01960784314,0.03066867773,-0.01106083459,1989,14,53,-39,0.007212776919,0.02730551262,-0.0200927357,1941,,,,inactive,False,False,False,False,,2
2012-06-12,new_high_low_breadth_bottom,bottom,-0.004699568791333334,False,2054,1950,new_high_low_breadth_v1_20120104_20260814,-0.004699568791333334,0.029364312665666664,True,88,140,-52,0.04413239719,0.0702106319,-0.0260782347,1994,68,39,29,0.03410230692,0.01955867603,0.01454363089,1994,30,35,-5,0.01538461538,0.01794871795,-0.002564102564,1950,,,,inactive,False,False,False,False,,2
2012-06-13,new_high_low_breadth_bottom,bottom,0.022996725563,False,2054,1963,new_high_low_breadth_v1_20120104_20260814,0.022996725563,0.064475316123,True,121,72,49,0.06031904287,0.03589232303,0.02442671984,2006,92,21,71,0.04586241276,0.01046859422,0.03539381854,2006,39,21,18,0.01986754967,0.01069791136,0.009169638309,1963,,,,inactive,False,False,False,False,,2
2012-06-14,new_high_low_breadth_bottom,bottom,0.037764616333333334,False,2054,1960,new_high_low_breadth_v1_20120104_20260814,0.037764616333333334,0.09477528805999999,True,120,23,97,0.05994005994,0.01148851149,0.04845154845,2002,96,5,91,0.04795204795,0.002497502498,0.04545454545,2002,42,4,38,0.02142857143,0.002040816327,0.0193877551,1960,,,,inactive,False,False,False,False,,2
2012-06-15,new_high_low_breadth_bottom,bottom,0.014574930208333335,False,2054,1933,new_high_low_breadth_v1_20120104_20260814,0.014574930208333335,0.08574124531833334,True,88,73,15,0.04460212874,0.03699949316,0.00760263558,1973,71,13,58,0.03598580841,0.006588950836,0.02939685758,1973,25,12,13,0.01293326436,0.006207966891,0.006725297465,1933,,,,inactive,False,False,False,False,,2
2012-06-18,new_high_low_breadth_bottom,bottom,0.03422178020333334,False,2054,1933,new_high_low_breadth_v1_20120104_20260814,0.03422178020333334,0.07259356691333334,True,105,3,102,0.05321844906,0.001520527116,0.05169792195,1973,73,0,73,0.03699949316,0.0,0.03699949316,1973,27,0,27,0.0139679255,0.0,0.0139679255,1933,,,,inactive,False,False,False,False,,2
2012-06-19,new_high_low_breadth_bottom,bottom,0.02424603369666667,False,2054,1963,new_high_low_breadth_v1_20120104_20260814,0.02424603369666667,0.028945602488000002,True,89,24,65,0.04452226113,0.012006003,0.03251625813,1999,61,3,58,0.03051525763,0.001500750375,0.02901450725,1999,25,3,22,0.01273560876,0.001528273051,0.01120733571,1963,,,,inactive,False,False,False,False,,2
2012-06-20,new_high_low_breadth_bottom,bottom,0.006731339087666666,False,2054,1952,new_high_low_breadth_v1_20120104_20260814,0.006731339087666666,-0.016265386475333335,True,41,29,12,0.02063412179,0.01459486663,0.006039255159,1987,26,5,21,0.01308505284,0.002516356316,0.01056869653,1987,12,5,7,0.006147540984,0.00256147541,0.003586065574,1952,,,,inactive,False,False,False,False,,2
2012-06-21,new_high_low_breadth_bottom,bottom,-0.047674344806666664,False,2054,1948,new_high_low_breadth_v1_20120104_20260814,-0.047674344806666664,-0.08543896113999999,True,31,237,-206,0.015625,0.1194556452,-0.1038306452,1984,17,53,-36,0.008568548387,0.02671370968,-0.01814516129,1984,6,47,-41,0.003080082136,0.02412731006,-0.02104722793,1948,,,,inactive,False,False,False,False,,2
2012-06-25,new_high_low_breadth_bottom,bottom,-0.12256627179333335,False,2054,1937,new_high_low_breadth_v1_20120104_20260814,-0.12256627179333335,-0.13714120200166668,True,39,525,-486,0.01980700863,0.2666328085,-0.2468257999,1969,28,143,-115,0.01422041646,0.07262569832,-0.05840528187,1969,6,127,-121,0.003097573567,0.06556530718,-0.06246773361,1937,,,,inactive,False,False,False,False,,2
2012-06-26,new_high_low_breadth_bottom,bottom,-0.16915401002,False,2054,1950,new_high_low_breadth_v1_20120104_20260814,-0.16915401002,-0.20337579022333332,True,20,666,-646,0.01009081736,0.336024218,-0.3259334006,1982,13,200,-187,0.006559031282,0.1009081736,-0.09434914228,1982,3,173,-170,0.001538461538,0.08871794872,-0.08717948718,1950,,,,inactive,False,False,False,False,,2
2012-06-27,new_high_low_breadth_bottom,bottom,-0.04497511746333333,False,2054,1955,new_high_low_breadth_v1_20120104_20260814,-0.04497511746333333,-0.06922115116,True,52,197,-145,0.02617010569,0.09914443885,-0.07297433317,1987,35,90,-55,0.01761449421,0.04529441369,-0.02767991948,1987,14,81,-67,0.00716112532,0.04143222506,-0.03427109974,1955,,,,inactive,False,False,False,False,,2
2012-06-28,new_high_low_breadth_bottom,bottom,-0.14635777827333335,False,2054,1924,new_high_low_breadth_v1_20120104_20260814,-0.14635777827333335,-0.153089117361,True,63,590,-527,0.03220858896,0.3016359918,-0.2694274029,1956,47,206,-159,0.02402862986,0.1053169734,-0.08128834356,1956,13,183,-170,0.006756756757,0.09511434511,-0.08835758836,1924,,,,inactive,False,False,False,False,,2
2012-06-29,new_high_low_breadth_bottom,bottom,-0.19585577099999998,False,2054,1929,new_high_low_breadth_v1_20120104_20260814,-0.19585577099999998,-0.14818142619333333,True,59,759,-700,0.03010204082,0.387244898,-0.3571428571,1960,46,268,-222,0.02346938776,0.1367346939,-0.1132653061,1960,14,240,-226,0.007257646449,0.1244167963,-0.1171591498,1929,,,,inactive,False,False,False,False,,2
2012-07-02,new_high_low_breadth_bottom,bottom,0.03427354837,False,2151,1991,new_high_low_breadth_v1_20120104_20260814,0.03427354837,0.15683982016333334,True,147,38,109,0.06937234545,0.01793298726,0.05143935819,2119,104,20,84,0.04931247037,0.009483167378,0.03982930299,2109,37,14,23,0.01858362632,0.007031642391,0.01155198393,1991,,,,inactive,False,False,False,False,,2
2012-07-03,new_high_low_breadth_bottom,bottom,0.03541121347,False,2151,1996,new_high_low_breadth_v1_20120104_20260814,0.03541121347,0.20456522349,True,165,57,108,0.07764705882,0.02682352941,0.05082352941,2125,127,31,96,0.06004728132,0.0146572104,0.04539007092,2115,47,27,20,0.02354709419,0.01352705411,0.01002004008,1996,,,,inactive,False,False,False,False,,2
2012-07-04,new_high_low_breadth_bottom,bottom,-0.011212271896,False,2151,1991,new_high_low_breadth_v1_20120104_20260814,-0.011212271896,0.03376284556733333,True,61,108,-47,0.02877358491,0.05094339623,-0.02216981132,2120,42,45,-3,0.01990521327,0.02132701422,-0.001421800948,2110,21,41,-20,0.01054746359,0.020592667,-0.01004520342,1991,,,,inactive,False,False,False,False,,2
2012-07-05,new_high_low_breadth_bottom,bottom,-0.14863667203666667,False,2151,1984,new_high_low_breadth_v1_20120104_20260814,-0.14863667203666667,-0.0022788937633333173,True,29,553,-524,0.01371807001,0.261589404,-0.247871334,2114,19,231,-212,0.009030418251,0.1097908745,-0.1007604563,2104,10,203,-193,0.005040322581,0.1023185484,-0.09727822581,1984,,,,inactive,False,False,False,False,,2
