date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,ma_window,ma_breadth,breadth_change_5d,change_available,above_count,ma_valid_count,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2012-07-06,ma120_breadth_reversal_bottom,bottom,0.3460076046,False,2151,2104,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3460076046,0.027640257700000004,True,728,2104,,,,inactive,False,False,False,False,,2
2012-07-09,ma120_breadth_reversal_bottom,bottom,0.2853094001,False,2151,2117,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2853094001,-0.06367115940000001,True,604,2117,,,,inactive,False,False,False,False,,2
2012-07-10,ma120_breadth_reversal_bottom,bottom,0.260500236,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.260500236,-0.10876690350000001,True,552,2119,,,,inactive,False,False,False,False,,2
2012-07-11,ma120_breadth_reversal_bottom,bottom,0.2681432611,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2681432611,-0.09015057780000002,True,569,2122,,,,inactive,False,False,False,False,,2
2012-07-12,ma120_breadth_reversal_bottom,bottom,0.2978322337,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2978322337,-0.005399705500000018,True,632,2122,,,,inactive,False,False,False,False,,2
2012-07-13,ma120_breadth_reversal_bottom,bottom,0.280809031,False,2151,2126,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.280809031,-0.06519857360000003,True,597,2126,,,,inactive,False,False,False,False,,2
2012-07-16,ma120_breadth_reversal_bottom,bottom,0.2172478794,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2172478794,-0.06806152069999999,True,461,2122,,,,inactive,False,False,False,False,,2
2012-07-17,ma120_breadth_reversal_bottom,bottom,0.2279792746,False,2151,2123,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2279792746,-0.03252096139999999,True,484,2123,,,,inactive,False,False,False,False,,2
2012-07-18,ma120_breadth_reversal_bottom,bottom,0.2373761208,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2373761208,-0.030767140299999968,True,503,2119,,,,inactive,False,False,False,False,,2
2012-07-19,ma120_breadth_reversal_bottom,bottom,0.2538933459,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2538933459,-0.04393888779999999,True,538,2119,,,,inactive,False,False,False,False,,2
2012-07-20,ma120_breadth_reversal_bottom,bottom,0.2448113208,False,2151,2120,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2448113208,-0.03599771019999998,True,519,2120,,,,inactive,False,False,False,False,,2
2012-07-23,ma120_breadth_reversal_bottom,bottom,0.2345445965,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2345445965,0.017296717099999998,True,497,2119,,,,inactive,False,False,False,False,,2
2012-07-24,ma120_breadth_reversal_bottom,bottom,0.2418670438,False,2151,2121,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2418670438,0.013887769199999983,True,513,2121,,,,inactive,False,False,False,False,,2
2012-07-25,ma120_breadth_reversal_bottom,bottom,0.2251998119,False,2151,2127,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2251998119,-0.012176308900000016,True,479,2127,,,,inactive,False,False,False,False,,2
2012-07-26,ma120_breadth_reversal_bottom,bottom,0.2119360902,False,2151,2128,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2119360902,-0.0419572557,True,451,2128,,,,inactive,False,False,False,False,,2
2012-07-27,ma120_breadth_reversal_bottom,bottom,0.1966133584,False,2151,2126,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1966133584,-0.048197962400000016,True,418,2126,,,,inactive,False,False,False,False,,2
2012-07-30,ma120_breadth_reversal_bottom,bottom,0.1701927598,False,2151,2127,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1701927598,-0.0643518367,True,362,2127,,,,inactive,False,False,False,False,,2
2012-07-31,ma120_breadth_reversal_bottom,bottom,0.1456766917,False,2151,2128,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1456766917,-0.09619035209999999,True,310,2128,,,,inactive,False,False,False,False,,2
2012-08-01,ma120_breadth_reversal_bottom,bottom,0.1669017395,False,2151,2127,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1669017395,-0.058298072399999984,True,355,2127,,,,inactive,False,False,False,False,,2
2012-08-02,ma120_breadth_reversal_bottom,bottom,0.1595294118,False,2151,2125,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1595294118,-0.05240667840000002,True,339,2125,,,,inactive,False,False,False,False,,2
2012-08-03,ma120_breadth_reversal_bottom,bottom,0.1904090268,False,2151,2127,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1904090268,-0.0062043316000000015,True,405,2127,,,,inactive,False,False,False,False,,2
2012-08-06,ma120_breadth_reversal_bottom,bottom,0.2275082431,True,2151,2123,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2275082431,0.0573154833,True,483,2123,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000004,4,1,onset,True,False,False,False,,2
2012-08-07,ma120_breadth_reversal_bottom,bottom,0.235044748,True,2151,2123,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.235044748,0.0893680563,True,499,2123,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000004,4,2,continuation,False,True,False,True,nth_active_day,2
2012-08-08,ma120_breadth_reversal_bottom,bottom,0.2278719397,True,2151,2124,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2278719397,0.06097020019999999,True,484,2124,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000004,4,3,continuation,False,True,False,False,,2
2012-08-09,ma120_breadth_reversal_bottom,bottom,0.2578823529,True,2151,2125,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2578823529,0.09835294110000001,True,548,2125,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000004,4,4,continuation,False,True,False,False,,2
2012-08-10,ma120_breadth_reversal_bottom,bottom,0.2507055503,True,2151,2126,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2507055503,0.06029652350000003,True,533,2126,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000004,4,5,continuation,False,True,False,False,,2
2012-08-13,ma120_breadth_reversal_bottom,bottom,0.2161016949,False,2151,2124,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2161016949,-0.011406548200000005,True,459,2124,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000004,4,,exit,False,False,True,False,,2
2012-08-14,ma120_breadth_reversal_bottom,bottom,0.232799246,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.232799246,-0.0022455020000000103,True,494,2122,,,,inactive,False,False,False,False,,2
2012-08-15,ma120_breadth_reversal_bottom,bottom,0.216,False,2151,2125,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.216,-0.0118719397,True,459,2125,,,,inactive,False,False,False,False,,2
2012-08-16,ma120_breadth_reversal_bottom,bottom,0.2016015073,False,2151,2123,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2016015073,-0.05628084559999999,True,428,2123,,,,inactive,False,False,False,False,,2
2012-08-17,ma120_breadth_reversal_bottom,bottom,0.2021677663,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2021677663,-0.04853778400000003,True,429,2122,,,,inactive,False,False,False,False,,2
2012-08-20,ma120_breadth_reversal_bottom,bottom,0.2106503299,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2106503299,-0.0054513650000000136,True,447,2122,,,,inactive,False,False,False,False,,2
2012-08-21,ma120_breadth_reversal_bottom,bottom,0.2390381895,False,2151,2121,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2390381895,0.00623894350000001,True,507,2121,,,,inactive,False,False,False,False,,2
2012-08-22,ma120_breadth_reversal_bottom,bottom,0.231494578,False,2151,2121,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.231494578,0.015494578000000009,True,491,2121,,,,inactive,False,False,False,False,,2
2012-08-23,ma120_breadth_reversal_bottom,bottom,0.2409240924,False,2151,2121,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2409240924,0.0393225851,True,511,2121,,,,inactive,False,False,False,False,,2
2012-08-24,ma120_breadth_reversal_bottom,bottom,0.2003771806,False,2151,2121,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2003771806,-0.0017905856999999858,True,425,2121,,,,inactive,False,False,False,False,,2
2012-08-27,ma120_breadth_reversal_bottom,bottom,0.1766650921,False,2151,2117,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1766650921,-0.033985237799999984,True,374,2117,,,,inactive,False,False,False,False,,2
2012-08-28,ma120_breadth_reversal_bottom,bottom,0.1864086833,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1864086833,-0.05262950620000001,True,395,2119,,,,inactive,False,False,False,False,,2
2012-08-29,ma120_breadth_reversal_bottom,bottom,0.1821613969,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1821613969,-0.04933318110000001,True,386,2119,,,,inactive,False,False,False,False,,2
2012-08-30,ma120_breadth_reversal_bottom,bottom,0.1488657845,False,2151,2116,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1488657845,-0.09205830790000002,True,315,2116,,,,inactive,False,False,False,False,,2
2012-08-31,ma120_breadth_reversal_bottom,bottom,0.1554085971,False,2151,2117,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1554085971,-0.04496858350000002,True,329,2117,,,,inactive,False,False,False,False,,2
2012-09-03,ma120_breadth_reversal_bottom,bottom,0.1856400567,False,2151,2117,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1856400567,0.008974964599999996,True,393,2117,,,,inactive,False,False,False,False,,2
2012-09-04,ma120_breadth_reversal_bottom,bottom,0.1816037736,False,2151,2120,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1816037736,-0.0048049096999999985,True,385,2120,,,,inactive,False,False,False,False,,2
2012-09-05,ma120_breadth_reversal_bottom,bottom,0.2045240339,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2045240339,0.02236263700000002,True,434,2122,,,,inactive,False,False,False,False,,2
2012-09-06,ma120_breadth_reversal_bottom,bottom,0.2226415094,True,2151,2120,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2226415094,0.0737757249,True,472,2120,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000005,5,1,onset,True,False,False,False,,2
2012-09-07,ma120_breadth_reversal_bottom,bottom,0.2998111426,True,2151,2118,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2998111426,0.14440254550000003,True,635,2118,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000005,5,2,continuation,False,True,False,True,nth_active_day,2
2012-09-10,ma120_breadth_reversal_bottom,bottom,0.3349056604,False,2151,2120,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3349056604,0.14926560370000003,True,710,2120,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000005,5,,exit,False,False,True,False,,2
2012-09-11,ma120_breadth_reversal_bottom,bottom,0.3249881908,False,2151,2117,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3249881908,0.14338441720000003,True,688,2117,,,,inactive,False,False,False,False,,2
2012-09-12,ma120_breadth_reversal_bottom,bottom,0.3474776049,False,2151,2121,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3474776049,0.142953571,True,737,2121,,,,inactive,False,False,False,False,,2
2012-09-13,ma120_breadth_reversal_bottom,bottom,0.3067860509,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3067860509,0.0841445415,True,651,2122,,,,inactive,False,False,False,False,,2
2012-09-14,ma120_breadth_reversal_bottom,bottom,0.3030732861,False,2151,2115,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3030732861,0.003262143499999981,True,641,2115,,,,inactive,False,False,False,False,,2
2012-09-17,ma120_breadth_reversal_bottom,bottom,0.2182333491,False,2151,2117,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2182333491,-0.11667231130000003,True,462,2117,,,,inactive,False,False,False,False,,2
2012-09-18,ma120_breadth_reversal_bottom,bottom,0.2220650636,False,2151,2121,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2220650636,-0.10292312720000002,True,471,2121,,,,inactive,False,False,False,False,,2
2012-09-19,ma120_breadth_reversal_bottom,bottom,0.2496460595,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2496460595,-0.09783154540000003,True,529,2119,,,,inactive,False,False,False,False,,2
2012-09-20,ma120_breadth_reversal_bottom,bottom,0.1787735849,False,2151,2120,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1787735849,-0.128012466,True,379,2120,,,,inactive,False,False,False,False,,2
2012-09-21,ma120_breadth_reversal_bottom,bottom,0.1540273198,False,2151,2123,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1540273198,-0.1490459663,True,327,2123,,,,inactive,False,False,False,False,,2
2012-09-24,ma120_breadth_reversal_bottom,bottom,0.1686348607,False,2151,2117,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1686348607,-0.0495984884,True,357,2117,,,,inactive,False,False,False,False,,2
2012-09-25,ma120_breadth_reversal_bottom,bottom,0.1611531191,False,2151,2116,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1611531191,-0.06091194450000001,True,341,2116,,,,inactive,False,False,False,False,,2
2012-09-26,ma120_breadth_reversal_bottom,bottom,0.1234626301,False,2151,2114,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1234626301,-0.1261834294,True,261,2114,,,,inactive,False,False,False,False,,2
2012-09-27,ma120_breadth_reversal_bottom,bottom,0.1543180746,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1543180746,-0.02445551030000001,True,327,2119,,,,inactive,False,False,False,False,,2
2012-09-28,ma120_breadth_reversal_bottom,bottom,0.1841359773,False,2151,2118,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1841359773,0.030108657499999997,True,390,2118,,,,inactive,False,False,False,False,,2
2012-10-08,ma120_breadth_reversal_bottom,bottom,0.1807000946,False,2151,2114,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.1807000946,0.0120652339,True,382,2114,,,,inactive,False,False,False,False,,2
2012-10-09,ma120_breadth_reversal_bottom,bottom,0.2325141777,True,2151,2116,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2325141777,0.0713610586,True,492,2116,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000006,6,1,onset,True,False,False,False,,2
2012-10-10,ma120_breadth_reversal_bottom,bottom,0.2620396601,True,2151,2118,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2620396601,0.13857703000000002,True,555,2118,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000006,6,2,continuation,False,True,False,True,nth_active_day,2
2012-10-11,ma120_breadth_reversal_bottom,bottom,0.2214353163,True,2151,2118,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2214353163,0.0671172417,True,469,2118,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000006,6,3,continuation,False,True,False,False,,2
2012-10-12,ma120_breadth_reversal_bottom,bottom,0.2204910293,False,2151,2118,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2204910293,0.036355052,True,467,2118,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000006,6,,exit,False,False,True,False,,2
2012-10-15,ma120_breadth_reversal_bottom,bottom,0.209280303,False,2151,2112,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.209280303,0.0285802084,True,442,2112,,,,inactive,False,False,False,False,,2
2012-10-16,ma120_breadth_reversal_bottom,bottom,0.2165484634,False,2151,2115,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2165484634,-0.01596571429999999,True,458,2115,,,,inactive,False,False,False,False,,2
2012-10-17,ma120_breadth_reversal_bottom,bottom,0.2202268431,False,2151,2116,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2202268431,-0.041812817,True,466,2116,,,,inactive,False,False,False,False,,2
2012-10-18,ma120_breadth_reversal_bottom,bottom,0.2689035917,False,2151,2116,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2689035917,0.04746827540000001,True,569,2116,,,,inactive,False,False,False,False,,2
2012-10-19,ma120_breadth_reversal_bottom,bottom,0.2614440774,False,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2614440774,0.04095304809999997,True,554,2119,,,,inactive,False,False,False,False,,2
2012-10-22,ma120_breadth_reversal_bottom,bottom,0.2845681925,True,2151,2119,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2845681925,0.07528788949999998,True,603,2119,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000007,7,1,onset,True,False,False,False,,2
2012-10-23,ma120_breadth_reversal_bottom,bottom,0.2375117813,False,2151,2122,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2375117813,0.0209633179,True,504,2122,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000007,7,,exit,False,False,True,True,short_episode_exit,2
